"","Engine.Capacity","Fuel.Type","Co2"
"3780",1368,"Petrol",132
"3781",1368,"Petrol",139
"3782",1368,"Petrol",132
"3783",1368,"Petrol",139
"3784",1388,"Petrol",139
"3785",1596,"Petrol",149
"3786",1388,"Petrol",139
"3787",1596,"Petrol",149
"3788",1596,"Petrol",149
"3789",1596,"Petrol",149
"3790",1498,"Petrol",149
"3791",1498,"Petrol",149
"3792",1498,"Petrol",149
"3793",1498,"Petrol",149
"3794",1596,"Petrol",138
"3795",1596,"Petrol",138
"3796",1596,"Petrol",141
"3797",1696,"Petrol",140
"3798",1596,"Petrol",138
"3799",1596,"Petrol",138
"3800",1696,"Petrol",140
"3801",1498,"Petrol",140
"3802",1498,"Petrol",140
"3803",1498,"Petrol",140
"3804",1498,"Petrol",140
"3805",1596,"Petrol",136
"3806",1596,"Petrol",139
"3807",1596,"Petrol",136
"3808",1498,"Petrol",140
"3809",1498,"Petrol",140
"3810",1498,"Petrol",140
"3811",1498,"Petrol",140
"3812",1596,"Petrol",136
"3813",1596,"Petrol",139
"3814",1596,"Petrol",146
"3815",1596,"Petrol",146
"3816",1596,"Petrol",136
"3817",1498,"Petrol",149
"3818",1498,"Petrol",149
"3819",1498,"Petrol",145
"3820",1498,"Petrol",145
"3821",1498,"Petrol",145
"3822",1498,"Petrol",145
"3823",1498,"Petrol",137
"3824",1498,"Petrol",134
"3825",1498,"Petrol",146
"3826",1498,"Petrol",139
"3827",1498,"Petrol",136
"3828",1498,"Petrol",148
"3829",1498,"Petrol",137
"3830",1498,"Petrol",134
"3831",1498,"Petrol",146
"3832",1498,"Petrol",139
"3833",1498,"Petrol",136
"3834",1498,"Petrol",148
"3835",1498,"Petrol",149
"3836",1498,"Petrol",149
"3837",1339,"Petrol",131
"3838",1798,"Petrol",145
"3839",1798,"Petrol",150
"3840",1798,"Petrol",146
"3841",1798,"Petrol",149
"3842",1498,"Petrol",134
"3843",1248,"Petrol",139
"3844",1368,"Petrol",148
"3845",1591,"Petrol",150
"3846",1591,"Petrol",147
"3847",1595,"Petrol",133
"3848",1595,"Petrol",138
"3849",1595,"Petrol",140
"3850",1595,"Petrol",134
"3851",1595,"Petrol",136
"3852",1991,"Petrol",136
"3853",1991,"Petrol",141
"3854",1991,"Petrol",143
"3855",1991,"Petrol",149
"3856",1991,"Petrol",146
"3857",1991,"Petrol",149
"3858",1997,"Petrol",144
"3859",1997,"Petrol",144
"3860",1591,"Petrol",143
"3861",1591,"Petrol",143
"3862",1368,"Petrol",138
"3863",1396,"Petrol",138
"3864",1368,"Petrol",140
"3865",1396,"Petrol",140
"3866",1396,"Petrol",138
"3867",1591,"Petrol",147
"3868",1591,"Petrol",147
"3869",1591,"Petrol",150
"3870",1591,"Petrol",150
"3871",1591,"Petrol",139
"3872",1591,"Petrol",150
"3873",1591,"Petrol",139
"3874",1598,"Petrol",149
"3875",1998,"Petrol",136
"3876",1998,"Petrol",137
"3877",1998,"Petrol",150
"3878",1998,"Petrol",135
"3879",1998,"Petrol",139
"3880",1998,"Petrol",135
"3881",1998,"Petrol",131
"3882",1998,"Petrol",136
"3883",1496,"Petrol",139
"3884",1496,"Petrol",142
"3885",1595,"Petrol",131
"3886",1595,"Petrol",131
"3887",1595,"Petrol",132
"3888",1595,"Petrol",132
"3889",1991,"Petrol",145
"3890",1595,"Petrol",131
"3891",1595,"Petrol",131
"3892",1595,"Petrol",132
"3893",1595,"Petrol",132
"3894",1991,"Petrol",145
"3895",1991,"Petrol",145
"3896",1595,"Petrol",132
"3897",1595,"Petrol",132
"3898",1595,"Petrol",132
"3899",1595,"Petrol",132
"3900",1595,"Petrol",132
"3901",1595,"Petrol",132
"3902",1595,"Petrol",132
"3903",1595,"Petrol",132
"3904",1991,"Petrol",136
"3905",1991,"Petrol",140
"3906",1991,"Petrol",139
"3907",1991,"Petrol",143
"3908",1991,"Petrol",143
"3909",1991,"Petrol",150
"3910",1991,"Petrol",136
"3911",1991,"Petrol",138
"3912",1991,"Petrol",139
"3913",1991,"Petrol",141
"3914",1991,"Petrol",143
"3915",1991,"Petrol",147
"3916",1991,"Petrol",132
"3917",1991,"Petrol",133
"3918",1991,"Petrol",134
"3919",1991,"Petrol",136
"3920",1991,"Petrol",137
"3921",1991,"Petrol",140
"3922",1991,"Petrol",143
"3923",1991,"Petrol",146
"3924",1991,"Petrol",148
"3925",1991,"Petrol",132
"3926",1991,"Petrol",134
"3927",1991,"Petrol",136
"3928",1991,"Petrol",140
"3929",1991,"Petrol",143
"3930",1991,"Petrol",148
"3931",1991,"Petrol",132
"3932",1991,"Petrol",133
"3933",1991,"Petrol",138
"3934",1991,"Petrol",134
"3935",1991,"Petrol",139
"3936",1991,"Petrol",142
"3937",1991,"Petrol",132
"3938",1991,"Petrol",133
"3939",1991,"Petrol",134
"3940",1991,"Petrol",139
"3941",1991,"Petrol",131
"3942",1991,"Petrol",131
"3943",1991,"Petrol",132
"3944",1991,"Petrol",135
"3945",1991,"Petrol",136
"3946",1991,"Petrol",137
"3947",1991,"Petrol",131
"3948",1991,"Petrol",132
"3949",1991,"Petrol",136
"3950",1991,"Petrol",137
"3951",1991,"Petrol",143
"3952",1991,"Petrol",143
"3953",1991,"Petrol",143
"3954",1991,"Petrol",143
"3955",1595,"Petrol",134
"3956",1595,"Petrol",134
"3957",1595,"Petrol",131
"3958",1595,"Petrol",134
"3959",1595,"Petrol",131
"3960",1595,"Petrol",134
"3961",1595,"Petrol",135
"3962",1595,"Petrol",138
"3963",1595,"Petrol",138
"3964",1595,"Petrol",131
"3965",1595,"Petrol",134
"3966",1595,"Petrol",131
"3967",1595,"Petrol",134
"3968",1595,"Petrol",135
"3969",1595,"Petrol",138
"3970",1595,"Petrol",134
"3971",1595,"Petrol",139
"3972",1991,"Petrol",137
"3973",1991,"Petrol",150
"3974",1991,"Petrol",137
"3975",1991,"Petrol",150
"3976",1991,"Petrol",138
"3977",1991,"Petrol",138
"3978",1998,"Petrol",133
"3979",1998,"Petrol",136
"3980",1998,"Petrol",133
"3981",1998,"Petrol",133
"3982",1998,"Petrol",147
"3983",1998,"Petrol",136
"3984",1998,"Petrol",139
"3985",1998,"Petrol",134
"3986",1998,"Petrol",144
"3987",1998,"Petrol",137
"3988",1998,"Petrol",147
"3989",1998,"Petrol",146
"3990",1998,"Petrol",149
"3991",1998,"Petrol",138
"3992",1998,"Petrol",131
"3993",1998,"Petrol",139
"3994",1998,"Petrol",134
"3995",1998,"Petrol",142
"3996",1499,"Petrol",136
"3997",1499,"Petrol",139
"3998",1499,"Petrol",140
"3999",1499,"Petrol",143
"4000",1499,"Petrol",138
"4001",1499,"Petrol",141
"4002",1998,"Petrol",146
"4003",1998,"Petrol",150
"4004",1998,"Petrol",137
"4005",1998,"Petrol",141
"4006",1998,"Petrol",141
"4007",1998,"Petrol",144
"4008",1598,"Petrol",137
"4009",1598,"Petrol",142
"4010",1598,"Petrol",139
"4011",1598,"Petrol",144
"4012",1598,"Petrol",148
"4013",1598,"Petrol",134
"4014",1598,"Petrol",139
"4015",1598,"Petrol",137
"4016",1598,"Petrol",142
"4017",1598,"Petrol",139
"4018",1598,"Petrol",144
"4019",1598,"Petrol",148
"4020",1560,"Petrol",135
"4021",1595,"Petrol",143
"4022",1598,"Petrol",139
"4023",1598,"Petrol",142
"4024",1598,"Petrol",138
"4025",1618,"Petrol",139
"4026",1618,"Petrol",134
"4027",1618,"Petrol",138
"4028",1197,"Petrol",133
"4029",1197,"Petrol",133
"4030",1618,"Petrol",134
"4031",1618,"Petrol",138
"4032",1618,"Petrol",145
"4033",1618,"Petrol",149
"4034",1618,"Petrol",149
"4035",1598,"Petrol",139
"4036",1598,"Petrol",136
"4037",1598,"Petrol",148
"4038",1618,"Petrol",135
"4039",1618,"Petrol",133
"4040",1618,"Petrol",133
"4041",1197,"Petrol",145
"4042",1197,"Petrol",145
"4043",1197,"Petrol",136
"4044",1197,"Petrol",136
"4045",1618,"Petrol",134
"4046",1618,"Petrol",139
"4047",1618,"Petrol",134
"4048",1618,"Petrol",134
"4049",1197,"Petrol",140
"4050",1197,"Petrol",140
"4051",1390,"Petrol",150
"4052",1798,"Petrol",145
"4053",1798,"Petrol",145
"4054",1395,"Petrol",139
"4055",1395,"Petrol",141
"4056",1395,"Petrol",143
"4057",1984,"Petrol",147
"4058",1984,"Petrol",143
"4059",1984,"Petrol",149
"4060",1984,"Petrol",149
"4061",1984,"Petrol",146
"4062",1984,"Petrol",142
"4063",1984,"Petrol",146
"4064",1984,"Petrol",142
"4065",1984,"Petrol",148
"4066",1984,"Petrol",147
"4067",1395,"Petrol",147
"4068",1597,"Petrol",149
"4069",1597,"Petrol",149
"4070",1597,"Petrol",149
"4071",1995,"Petrol",150
"4072",1995,"Petrol",150
"4073",1600,"Petrol",140
"4074",1600,"Petrol",147
"4075",1586,"Petrol",147
"4076",1586,"Petrol",135
"4077",1798,"Petrol",140
"4078",1798,"Petrol",140
"4079",1798,"Petrol",139
"4080",1798,"Petrol",143
"4081",1798,"Petrol",142
"4082",1798,"Petrol",138
"4083",1798,"Petrol",139
"4084",1798,"Petrol",140
"4085",1798,"Petrol",140
"4086",1798,"Petrol",142
"4087",1798,"Petrol",143
"4088",1197,"Petrol",144
"4089",1197,"Petrol",134
"4090",1197,"Petrol",135
"4091",1197,"Petrol",136
"4092",1798,"Petrol",150
"4093",1364,"Petrol",139
"4094",1364,"Petrol",139
"4095",1398,"Petrol",136
"4096",1598,"Petrol",141
"4097",1598,"Petrol",141
"4098",1598,"Petrol",141
"4099",1598,"Petrol",141
"4100",1364,"Petrol",142
"4101",1364,"Petrol",142
"4102",1598,"Petrol",149
"4103",1364,"Petrol",142
"4104",1598,"Petrol",149
"4105",1364,"Petrol",149
"4106",1364,"Petrol",149
"4107",1398,"Petrol",140
"4108",1398,"Petrol",139
"4109",1364,"Petrol",132
"4110",1398,"Petrol",135
"4111",1398,"Petrol",140
"4112",1398,"Petrol",139
"4113",1398,"Petrol",139
"4114",1398,"Petrol",137
"4115",1398,"Petrol",137
"4116",1398,"Petrol",137
"4117",1398,"Petrol",140
"4118",1598,"Petrol",140
"4119",1364,"Petrol",139
"4120",1398,"Petrol",140
"4121",1364,"Petrol",140
"4122",1364,"Petrol",149
"4123",1364,"Petrol",149
"4124",1364,"Petrol",145
"4125",1364,"Petrol",145
"4126",1364,"Petrol",145
"4127",1364,"Petrol",145
"4128",1364,"Petrol",149
"4129",1364,"Petrol",149
"4130",1395,"Petrol",132
"4131",1395,"Petrol",136
"4132",1390,"Petrol",133
"4133",1984,"Petrol",148
"4134",1984,"Petrol",145
"4135",1984,"Petrol",148
"4136",1798,"Petrol",140
"4137",1984,"Petrol",148
"4138",1984,"Petrol",148
"4139",1984,"Petrol",148
"4140",1984,"Petrol",148
"4141",1984,"Petrol",148
"4142",1984,"Petrol",142
"4143",1984,"Petrol",142
"4144",1984,"Petrol",142
"4145",1984,"Petrol",142
"4146",1984,"Petrol",142
"4147",1984,"Petrol",148
"4148",1984,"Petrol",142
"4149",1390,"Petrol",150
"4150",1390,"Petrol",150
"4151",1390,"Petrol",150
"4152",1395,"Petrol",137
"4153",1395,"Petrol",132
"4154",1395,"Petrol",132
"4155",1395,"Petrol",133
"4156",1395,"Petrol",133
"4157",1197,"Petrol",131
"4158",1395,"Petrol",135
"4159",1395,"Petrol",133
"4160",1395,"Petrol",133
"4161",1395,"Petrol",138
"4162",1969,"Petrol",131
"4163",1969,"Petrol",134
"4164",1969,"Petrol",131
"4165",1969,"Petrol",134
"4166",1498,"Petrol",131
"4167",1969,"Petrol",137
"4168",1969,"Petrol",149
"4169",1498,"Petrol",131
"4170",1969,"Petrol",137
"4171",1969,"Petrol",149
"4172",1969,"Petrol",135
"4173",1969,"Petrol",136
"4174",1969,"Petrol",135
"4175",1969,"Petrol",136
"4176",1368,"Petrol",153
"4177",1742,"Petrol",161
"4178",1742,"Petrol",157
"4179",1742,"Petrol",157
"4180",1984,"Petrol",162
"4181",1984,"Petrol",166
"4182",1984,"Petrol",166
"4183",1984,"Petrol",168
"4184",1984,"Petrol",156
"4185",1984,"Petrol",162
"4186",1984,"Petrol",163
"4187",1984,"Petrol",163
"4188",1984,"Petrol",151
"4189",1984,"Petrol",162
"4190",1984,"Petrol",163
"4191",1984,"Petrol",152
"4192",1984,"Petrol",152
"4193",1984,"Petrol",154
"4194",2995,"Petrol",166
"4195",2995,"Petrol",170
"4196",1984,"Petrol",151
"4197",2995,"Petrol",170
"4198",2995,"Petrol",170
"4199",1984,"Petrol",152
"4200",1984,"Petrol",155
"4201",1984,"Petrol",161
"4202",1984,"Petrol",157
"4203",1984,"Petrol",159
"4204",1984,"Petrol",162
"4205",1984,"Petrol",153
"4206",1984,"Petrol",168
"4207",1984,"Petrol",159
"4208",1984,"Petrol",155
"4209",1984,"Petrol",158
"4210",1984,"Petrol",163
"4211",2998,"Petrol",163
"4212",1997,"Petrol",151
"4213",1997,"Petrol",157
"4214",2998,"Petrol",163
"4215",1997,"Petrol",151
"4216",1997,"Petrol",157
"4217",1998,"Petrol",152
"4218",1997,"Petrol",157
"4219",1997,"Petrol",161
"4220",1997,"Petrol",152
"4221",1997,"Petrol",157
"4222",1997,"Petrol",163
"4223",1998,"Petrol",155
"4224",2998,"Petrol",169
"4225",2998,"Petrol",163
"4226",1997,"Petrol",155
"4227",1998,"Petrol",156
"4228",1998,"Petrol",151
"4229",1998,"Petrol",161
"4230",2998,"Petrol",161
"4231",2998,"Petrol",166
"4232",1997,"Petrol",155
"4233",1997,"Petrol",157
"4234",1997,"Petrol",155
"4235",1997,"Petrol",165
"4236",1997,"Petrol",157
"4237",1997,"Petrol",167
"4238",1997,"Petrol",157
"4239",1997,"Petrol",152
"4240",1997,"Petrol",159
"4241",1998,"Petrol",154
"4242",1998,"Petrol",159
"4243",1998,"Petrol",151
"4244",2998,"Petrol",159
"4245",1998,"Petrol",164
"4246",1998,"Petrol",151
"4247",1998,"Petrol",169
"4248",1998,"Petrol",157
"4249",2998,"Petrol",164
"4250",1997,"Petrol",154
"4251",1997,"Petrol",153
"4252",1997,"Petrol",158
"4253",1997,"Petrol",154
"4254",1997,"Petrol",159
"4255",1997,"Petrol",158
"4256",1997,"Petrol",163
"4257",1998,"Petrol",153
"4258",1998,"Petrol",162
"4259",2998,"Petrol",167
"4260",1998,"Petrol",154
"4261",1998,"Petrol",161
"4262",1998,"Petrol",151
"4263",2998,"Petrol",159
"4264",1997,"Petrol",159
"4265",1997,"Petrol",153
"4266",1997,"Petrol",163
"4267",1997,"Petrol",154
"4268",1997,"Petrol",156
"4269",1997,"Petrol",153
"4270",1997,"Petrol",161
"4271",1997,"Petrol",152
"4272",1997,"Petrol",164
"4273",1997,"Petrol",154
"4274",1997,"Petrol",156
"4275",1998,"Petrol",154
"4276",1998,"Petrol",161
"4277",1998,"Petrol",151
"4278",2998,"Petrol",159
"4279",1997,"Petrol",154
"4280",1997,"Petrol",159
"4281",1997,"Petrol",152
"4282",2998,"Petrol",164
"4283",1997,"Petrol",157
"4284",1997,"Petrol",152
"4285",1997,"Petrol",162
"4286",1997,"Petrol",157
"4287",1997,"Petrol",167
"4288",1997,"Petrol",154
"4289",1997,"Petrol",159
"4290",2998,"Petrol",159
"4291",2998,"Petrol",164
"4292",1997,"Petrol",159
"4293",1997,"Petrol",159
"4294",1997,"Petrol",159
"4295",1997,"Petrol",159
"4296",1997,"Petrol",159
"4297",1997,"Petrol",159
"4298",1368,"Petrol",160
"4299",1598,"Petrol",155
"4300",1368,"Petrol",157
"4301",1368,"Petrol",165
"4302",1368,"Petrol",161
"4303",1999,"Petrol",159
"4304",1999,"Petrol",159
"4305",1999,"Petrol",159
"4306",1999,"Petrol",159
"4307",1498,"Petrol",154
"4308",1498,"Petrol",152
"4309",1498,"Petrol",154
"4310",1999,"Petrol",169
"4311",1498,"Petrol",152
"4312",1498,"Petrol",154
"4313",1999,"Petrol",169
"4314",1996,"Petrol",170
"4315",1798,"Petrol",153
"4316",1798,"Petrol",155
"4317",1997,"Petrol",168
"4318",1591,"Petrol",165
"4319",1591,"Petrol",169
"4320",1991,"Petrol",154
"4321",1991,"Petrol",156
"4322",1991,"Petrol",151
"4323",1997,"Petrol",170
"4324",1997,"Petrol",163
"4325",1997,"Petrol",154
"4326",1997,"Petrol",154
"4327",1997,"Petrol",159
"4328",1997,"Petrol",154
"4329",1591,"Petrol",170
"4330",1591,"Petrol",170
"4331",1591,"Petrol",152
"4332",1591,"Petrol",152
"4333",1591,"Petrol",156
"4334",1591,"Petrol",156
"4335",1998,"Petrol",167
"4336",1998,"Petrol",167
"4337",1998,"Petrol",161
"4338",1998,"Petrol",161
"4339",1998,"Petrol",167
"4340",1991,"Petrol",156
"4341",1991,"Petrol",156
"4342",1991,"Petrol",158
"4343",1991,"Petrol",162
"4344",1991,"Petrol",158
"4345",1991,"Petrol",156
"4346",1991,"Petrol",158
"4347",1991,"Petrol",162
"4348",1991,"Petrol",151
"4349",1991,"Petrol",155
"4350",1991,"Petrol",161
"4351",1991,"Petrol",151
"4352",1991,"Petrol",155
"4353",1991,"Petrol",161
"4354",1991,"Petrol",153
"4355",1991,"Petrol",157
"4356",1991,"Petrol",162
"4357",1991,"Petrol",154
"4358",1991,"Petrol",154
"4359",1991,"Petrol",157
"4360",1991,"Petrol",153
"4361",1991,"Petrol",157
"4362",1991,"Petrol",162
"4363",1991,"Petrol",154
"4364",1991,"Petrol",155
"4365",1991,"Petrol",159
"4366",1991,"Petrol",165
"4367",1991,"Petrol",155
"4368",1991,"Petrol",159
"4369",1991,"Petrol",165
"4370",1991,"Petrol",153
"4371",1991,"Petrol",157
"4372",1991,"Petrol",162
"4373",1991,"Petrol",153
"4374",1991,"Petrol",157
"4375",1991,"Petrol",162
"4376",1991,"Petrol",162
"4377",1991,"Petrol",160
"4378",1991,"Petrol",160
"4379",1991,"Petrol",156
"4380",1991,"Petrol",156
"4381",1991,"Petrol",162
"4382",1991,"Petrol",160
"4383",1991,"Petrol",160
"4384",1991,"Petrol",156
"4385",1991,"Petrol",156
"4386",1991,"Petrol",162
"4387",1991,"Petrol",160
"4388",1991,"Petrol",160
"4389",1991,"Petrol",162
"4390",1991,"Petrol",160
"4391",1991,"Petrol",160
"4392",3498,"Petrol",169
"4393",1991,"Petrol",151
"4394",1991,"Petrol",151
"4395",1991,"Petrol",160
"4396",1991,"Petrol",160
"4397",1991,"Petrol",155
"4398",1991,"Petrol",155
"4399",1991,"Petrol",155
"4400",1991,"Petrol",155
"4401",3498,"Petrol",161
"4402",1998,"Petrol",155
"4403",1998,"Petrol",159
"4404",1998,"Petrol",162
"4405",1998,"Petrol",154
"4406",1998,"Petrol",168
"4407",1998,"Petrol",152
"4408",1998,"Petrol",159
"4409",1998,"Petrol",162
"4410",1998,"Petrol",158
"4411",1998,"Petrol",169
"4412",1598,"Petrol",159
"4413",1598,"Petrol",164
"4414",1598,"Petrol",156
"4415",1598,"Petrol",164
"4416",1598,"Petrol",161
"4417",1598,"Petrol",169
"4418",1598,"Petrol",157
"4419",1598,"Petrol",162
"4420",1598,"Petrol",165
"4421",1598,"Petrol",153
"4422",1598,"Petrol",170
"4423",1598,"Petrol",165
"4424",1598,"Petrol",169
"4425",1598,"Petrol",159
"4426",1598,"Petrol",164
"4427",1598,"Petrol",159
"4428",1598,"Petrol",164
"4429",1598,"Petrol",156
"4430",1598,"Petrol",164
"4431",1598,"Petrol",161
"4432",1598,"Petrol",169
"4433",1598,"Petrol",157
"4434",1598,"Petrol",162
"4435",1598,"Petrol",165
"4436",1598,"Petrol",153
"4437",1598,"Petrol",170
"4438",1598,"Petrol",165
"4439",1598,"Petrol",169
"4440",1999,"Petrol",164
"4441",1618,"Petrol",153
"4442",1618,"Petrol",168
"4443",1988,"Petrol",168
"4444",1988,"Petrol",158
"4445",2457,"Petrol",167
"4446",1988,"Petrol",168
"4447",1988,"Petrol",158
"4448",2457,"Petrol",167
"4449",2981,"Petrol",169
"4450",1998,"Petrol",167
"4451",1998,"Petrol",167
"4452",1390,"Petrol",156
"4453",1390,"Petrol",157
"4454",1390,"Petrol",151
"4455",1984,"Petrol",158
"4456",1984,"Petrol",156
"4457",1984,"Petrol",158
"4458",1984,"Petrol",153
"4459",1984,"Petrol",161
"4460",1984,"Petrol",164
"4461",1295,"Petrol",155
"4462",1395,"Petrol",156
"4463",1395,"Petrol",163
"4464",1984,"Petrol",170
"4465",1984,"Petrol",164
"4466",1984,"Petrol",160
"4467",1597,"Petrol",167
"4468",1597,"Petrol",167
"4469",1998,"Petrol",164
"4470",1995,"Petrol",160
"4471",1995,"Petrol",160
"4472",1600,"Petrol",164
"4473",2498,"Petrol",161
"4474",2498,"Petrol",161
"4475",1995,"Petrol",160
"4476",1995,"Petrol",151
"4477",1328,"Petrol",162
"4478",1328,"Petrol",167
"4479",1998,"Petrol",164
"4480",1998,"Petrol",152
"4481",1598,"Petrol",154
"4482",1798,"Petrol",153
"4483",1598,"Petrol",152
"4484",1598,"Petrol",152
"4485",1598,"Petrol",154
"4486",1364,"Petrol",154
"4487",1598,"Petrol",154
"4488",1364,"Petrol",154
"4489",1796,"Petrol",169
"4490",1364,"Petrol",166
"4491",1598,"Petrol",155
"4492",1598,"Petrol",155
"4493",1364,"Petrol",160
"4494",1364,"Petrol",160
"4495",1364,"Petrol",155
"4496",1598,"Petrol",159
"4497",1364,"Petrol",154
"4498",1364,"Petrol",158
"4499",1364,"Petrol",168
"4500",1364,"Petrol",168
"4501",1364,"Petrol",160
"4502",1364,"Petrol",158
"4503",1984,"Petrol",164
"4504",1984,"Petrol",163
"4505",1984,"Petrol",152
"4506",1984,"Petrol",164
"4507",1390,"Petrol",156
"4508",1390,"Petrol",156
"4509",1390,"Petrol",156
"4510",1984,"Petrol",170
"4511",1984,"Petrol",170
"4512",1969,"Petrol",157
"4513",1969,"Petrol",167
"4514",1969,"Petrol",164
"4515",2891,"Petrol",189
"4516",2995,"Petrol",171
"4517",2995,"Petrol",175
"4518",2995,"Petrol",177
"4519",2480,"Petrol",189
"4520",2480,"Petrol",187
"4521",1984,"Petrol",173
"4522",2480,"Petrol",189
"4523",2998,"Petrol",179
"4524",2979,"Petrol",175
"4525",2979,"Petrol",188
"4526",2998,"Petrol",179
"4527",2979,"Petrol",175
"4528",2979,"Petrol",188
"4529",2979,"Petrol",184
"4530",2998,"Petrol",189
"4531",2998,"Petrol",179
"4532",2979,"Petrol",176
"4533",2979,"Petrol",189
"4534",2979,"Petrol",185
"4535",2979,"Petrol",179
"4536",2979,"Petrol",189
"4537",2979,"Petrol",181
"4538",2998,"Petrol",179
"4539",2979,"Petrol",179
"4540",2998,"Petrol",179
"4541",2979,"Petrol",172
"4542",2979,"Petrol",188
"4543",2979,"Petrol",178
"4544",2979,"Petrol",174
"4545",2979,"Petrol",179
"4546",2979,"Petrol",179
"4547",2979,"Petrol",184
"4548",2979,"Petrol",179
"4549",2979,"Petrol",184
"4550",2979,"Petrol",176
"4551",2979,"Petrol",180
"4552",2979,"Petrol",178
"4553",2979,"Petrol",182
"4554",4395,"Petrol",186
"4555",4395,"Petrol",189
"4556",1998,"Petrol",175
"4557",1368,"Petrol",171
"4558",2261,"Petrol",175
"4559",2261,"Petrol",175
"4560",1999,"Petrol",180
"4561",1999,"Petrol",184
"4562",1999,"Petrol",180
"4563",1498,"Petrol",173
"4564",1498,"Petrol",173
"4565",1999,"Petrol",174
"4566",1999,"Petrol",176
"4567",1999,"Petrol",171
"4568",1999,"Petrol",174
"4569",1999,"Petrol",176
"4570",1999,"Petrol",171
"4571",2261,"Petrol",184
"4572",2261,"Petrol",179
"4573",1999,"Petrol",180
"4574",1999,"Petrol",180
"4575",1997,"Petrol",177
"4576",1997,"Petrol",179
"4577",1997,"Petrol",173
"4578",1997,"Petrol",175
"4579",1591,"Petrol",175
"4580",1999,"Petrol",179
"4581",1999,"Petrol",179
"4582",1591,"Petrol",177
"4583",1591,"Petrol",175
"4584",1248,"Petrol",175
"4585",1999,"Petrol",181
"4586",1998,"Petrol",183
"4587",1998,"Petrol",189
"4588",1998,"Petrol",189
"4589",1998,"Petrol",181
"4590",1798,"Petrol",175
"4591",1798,"Petrol",173
"4592",1991,"Petrol",171
"4593",1991,"Petrol",171
"4594",2996,"Petrol",190
"4595",2996,"Petrol",190
"4596",2996,"Petrol",183
"4597",2996,"Petrol",183
"4598",2996,"Petrol",183
"4599",2996,"Petrol",183
"4600",2996,"Petrol",185
"4601",2996,"Petrol",185
"4602",2996,"Petrol",185
"4603",2996,"Petrol",183
"4604",2996,"Petrol",183
"4605",2996,"Petrol",183
"4606",1991,"Petrol",171
"4607",1991,"Petrol",171
"4608",1991,"Petrol",171
"4609",1991,"Petrol",171
"4610",2996,"Petrol",189
"4611",2996,"Petrol",189
"4612",1991,"Petrol",172
"4613",1991,"Petrol",172
"4614",1991,"Petrol",172
"4615",1991,"Petrol",172
"4616",2996,"Petrol",189
"4617",2996,"Petrol",175
"4618",2996,"Petrol",178
"4619",1598,"Petrol",175
"4620",1598,"Petrol",179
"4621",1598,"Petrol",175
"4622",1598,"Petrol",179
"4623",1618,"Petrol",172
"4624",1618,"Petrol",172
"4625",2457,"Petrol",184
"4626",2457,"Petrol",184
"4627",2981,"Petrol",190
"4628",2981,"Petrol",188
"4629",2981,"Petrol",190
"4630",2981,"Petrol",188
"4631",2981,"Petrol",182
"4632",2981,"Petrol",177
"4633",2981,"Petrol",184
"4634",2981,"Petrol",180
"4635",2981,"Petrol",172
"4636",2981,"Petrol",190
"4637",2981,"Petrol",178
"4638",2981,"Petrol",174
"4639",2981,"Petrol",182
"4640",2981,"Petrol",184
"4641",1984,"Petrol",172
"4642",2995,"Petrol",178
"4643",2995,"Petrol",175
"4644",2894,"Petrol",187
"4645",2894,"Petrol",184
"4646",2995,"Petrol",171
"4647",1998,"Petrol",174
"4648",1998,"Petrol",180
"4649",1998,"Petrol",181
"4650",1998,"Petrol",180
"4651",1598,"Petrol",174
"4652",1998,"Petrol",184
"4653",1598,"Petrol",172
"4654",1598,"Petrol",172
"4655",1598,"Petrol",174
"4656",1598,"Petrol",174
"4657",1598,"Petrol",174
"4658",1998,"Petrol",174
"4659",1984,"Petrol",180
"4660",1984,"Petrol",185
"4661",1984,"Petrol",187
"4662",1969,"Petrol",186
"4663",1969,"Petrol",186
"4664",1969,"Petrol",176
"4665",1969,"Petrol",186
"4666",1969,"Petrol",184
"4667",3993,"Petrol",219
"4668",3993,"Petrol",224
"4669",3993,"Petrol",214
"4670",3993,"Petrol",218
"4671",3993,"Petrol",220
"4672",3993,"Petrol",216
"4673",3993,"Petrol",220
"4674",2480,"Petrol",203
"4675",2480,"Petrol",203
"4676",2480,"Petrol",194
"4677",4163,"Petrol",197
"4678",3993,"Petrol",223
"4679",3993,"Petrol",223
"4680",3993,"Petrol",221
"4681",3993,"Petrol",221
"4682",2979,"Petrol",199
"4683",2979,"Petrol",199
"4684",2979,"Petrol",191
"4685",2979,"Petrol",194
"4686",2979,"Petrol",193
"4687",2979,"Petrol",192
"4688",2979,"Petrol",198
"4689",4395,"Petrol",214
"4690",4395,"Petrol",220
"4691",4395,"Petrol",199
"4692",4395,"Petrol",206
"4693",4395,"Petrol",213
"4694",4395,"Petrol",206
"4695",4395,"Petrol",206
"4696",2979,"Petrol",194
"4697",2979,"Petrol",204
"4698",2979,"Petrol",203
"4699",2979,"Petrol",213
"4700",2979,"Petrol",194
"4701",2979,"Petrol",204
"4702",4395,"Petrol",224
"4703",4395,"Petrol",225
"4704",2979,"Petrol",211
"4705",2979,"Petrol",219
"4706",2979,"Petrol",211
"4707",2359,"Petrol",209
"4708",2261,"Petrol",225
"4709",2261,"Petrol",225
"4710",2995,"Petrol",209
